,Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,MaterialName,New_Volume(L),Points
227,21/2/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,140521,M10W-40CTN4X4L:SG,6608,10
228,7/1/2023,D,ERW_DBG72020110014,Retails,Pattani,140521,M10W-40CTN4X4L:SG,5424,10
229,31/3/2023,D,ERW_DBG72020110038,Reseller,Phuket,140521,M10W-40CTN4X4L:SG,4624,10
230,17/2/2023,D,ERW_DBG72020110038,Reseller,Phuket,140521,M10W-40CTN4X4L:SG,4656,10
231,27/1/2023,D,ERW_DBG72020110038,Reseller,Phuket,140521,M10W-40CTN4X4L:SG,240,10
232,16/1/2023,D,ERW_DBG72020110082,Reseller,Songkhla,140521,M10W-40CTN4X4L:SG,2240,10
233,27/1/2023,D,ERW_DBG72020110082,Reseller,Songkhla,140521,M10W-40CTN4X4L:SG,7872,10
234,13/2/2023,A,ERW_A7QF2022060003,Retails,N\A,140521,M10W-40CTN4X4L:SG,608,10
235,20/2/2023,A,ERW_AMBP2020110060,Retails,Bangkok,140521,M10W-40CTN4X4L:SG,2080,10
236,24/2/2023,A,ERW_AMBP2020110257,Retails,UdonThani,140521,M10W-40CTN4X4L:SG,3696,10
237,20/2/2023,A,ERW_AMBP2020110402,Retails,Bangkok,140521,M10W-40CTN4X4L:SG,1984,10
238,8/2/2023,D,ERW_DBG72020110036,Retails,Songkhla,140521,M10W-40CTN4X4L:SG,1648,10
239,2/2/2023,D,ERW_DBG72020110038,Reseller,Phuket,140521,M10W-40CTN4X4L:SG,2672,10
240,14/2/2023,D,ERW_DBG72020110082,Reseller,Songkhla,140521,M10W-40CTN4X4L:SG,4464,10
241,28/2/2023,D,ERW_DBG72020110037,Retails,Songkhla,140521,M10W-40CTN4X4L:SG,343,10
242,23/12/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,146130,M10W-40V34X4L/CAR,40,10
243,23/12/2023,A,ERW_AMBP2020110030,Retails,Bangkok,146130,M10W-40V34X4L/CAR,6192,10
244,22/12/2023,A,ERW_AI8N2021070010,Retails,Bangkok,146130,M10W-40V34X4L/CAR,7760,10
245,20/12/2023,A,ERW_AMBP2020110370,Retails,Bangkok,146130,M10W-40V34X4L/CAR,1616,10
246,20/12/2023,A,ERW_AMBP2020110085,Retails,Bangkok,146130,M10W-40V34X4L/CAR,6720,10
247,18/12/2023,A,ERW_AMBP2020110161,Retails,ChonBuri,146130,M10W-40V34X4L/CAR,1632,10
248,20/12/2023,A,ERW_AMBP2020110380,Retails,Bangkok,146130,M10W-40V34X4L/CAR,4128,10
249,14/12/2023,A,ERW_AUOF2022100001,Retails,Bangkok,146130,M10W-40V34X4L/CAR,3856,10
250,14/2/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,143133,M15W-30(SP)CTN12X1L:SG,576,10
251,21/8/2023,D,ERW_DBG72020110049,Retails,Songkhla,143133,M15W-30(SP)CTN12X1L:SG,4044,10
252,5/4/2023,D,ERW_DBG72020110049,Retails,Songkhla,143133,M15W-30(SP)CTN12X1L:SG,1836,10
253,9/11/2023,D,ERW_DBG72020110082,Reseller,Songkhla,143133,M15W-30(SP)CTN12X1L:SG,2412,10
254,21/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-30(SP)CTN4X4L:SG,64,10
255,17/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-30(SP)CTN4X4L:SG,2740,10
256,20/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-30(SP)CTN4X4L:SG,1120,10
257,20/2/2023,A,ERW_AMBP2020110402,Retails,Bangkok,143132,M15W-30(SP)CTN4X4L:SG,5488,10
258,14/2/2023,D,ERW_DBG72020110082,Reseller,Songkhla,143132,M15W-30(SP)CTN4X4L:SG,4968,10
259,20/1/2023,A,ERW_AMBP2020110079,Retails,Bangkok,143133,M15W-3012/1LT,8120,10
260,12/1/2023,A,ERW_AMBP2020110156,Retails,ChonBuri,143133,M15W-3012/1LT,2064,10
261,24/2/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143133,M15W-3012X1L/CAR,1854,10
262,24/2/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143132,M15W-304X4L/CAR,5544,10
263,20/12/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,143132,M15W-304X4L/CAR,3200,10
264,28/3/2023,A,ERW_AMBP2020110079,Retails,Bangkok,143132,M15W-304X4L/CAR,1540,10
265,2/3/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,143132,M15W-304X4L/CAR,3080,10
266,22/2/2023,A,ERW_AMBP2020110370,Retails,Bangkok,143132,M15W-304X4L/CAR,7672,10
267,19/12/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-304X4L/CAR,1408,10
268,19/10/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-304X4L/CAR,5200,10
269,25/9/2023,A,ERW_AMBP2020110042,Retails,Bangkok,143132,M15W-304X4L/CAR,2400,10
270,30/10/2023,A,ERW_AI8N2021070010,Retails,Bangkok,143132,M15W-304X4L/CAR,4720,10
271,4/4/2023,A,ERW_AI8N2021070010,Retails,Bangkok,143132,M15W-304X4L/CAR,2752,10
272,21/11/2023,A,ERW_AI8N2021070010,Retails,Bangkok,143132,M15W-304X4L/CAR,2496,10
273,3/7/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-304X4L/CAR,6912,10
274,27/4/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-304X4L/CAR,6112,10
275,13/12/2023,A,ERW_AMBP2020110050,Retails,Bangkok,143132,M15W-304X4L/CAR,5280,10
276,29/6/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143132,M15W-304X4L/CAR,3216,10
277,3/7/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143132,M15W-304X4L/CAR,2112,10
278,21/9/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,143132,M15W-304X4L/CAR,5840,10
279,26/9/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,M15W-304X4L/CAR,1120,10
280,15/2/2023,A,ERW_AMBP2020110200,Retails,Rayong,143132,M15W-304X4L/CAR,4256,10
281,25/5/2023,A,ERW_AMBP2020110050,Retails,Bangkok,143132,M15W-304X4L/CAR,1840,10
282,4/12/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,143132,M15W-304X4L/CAR,1184,10
283,18/5/2023,A,ERW_ADG22021040106,Retails,SamutPrakan,143132,M15W-304X4L/CAR,7360,10
284,24/8/2023,A,ERW_AMBP2020110124,Retails,PhraNakhonSiAyutthaya,143132,M15W-304X4L/CAR,208,10
285,25/7/2023,A,ERW_AMBP2020110257,Retails,UdonThani,143132,M15W-304X4L/CAR,4256,10
286,6/10/2023,A,ERW_AMBP2020110388,Retails,Bangkok,143132,M15W-304X4L/CAR,1984,10
287,25/4/2023,A,ERW_AMBP2020110659,Retails,NakhonPhanom,143132,M15W-304X4L/CAR,1840,10
288,21/2/2023,A,ERW_ADG22021040106,Retails,SamutPrakan,143132,M15W-304X4L/CAR,496,10
289,20/12/2023,A,ERW_AMBP2020110085,Retails,Bangkok,143132,M15W-304X4L/CAR,6608,10
290,20/4/2023,A,ERW_AMBP2020110124,Retails,PhraNakhonSiAyutthaya,143132,M15W-304X4L/CAR,2432,10
291,21/7/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,143132,M15W-304X4L/CAR,7600,10
292,9/5/2023,A,ERW_AMBP2020110385,Retails,Bangkok,143132,M15W-304X4L/CAR,3728,10
293,17/3/2023,A,ERW_AU5N2022030006,Retails,Bangkok,143132,M15W-304X4L/CAR,5568,10
294,26/6/2023,A,ERW_AMBP2020110001,Retails,Bangkok,143132,M15W-304X4L/CAR,5936,10
295,17/10/2023,A,ERW_AMBP2020110036,Retails,Bangkok,143132,M15W-304X4L/CAR,6096,10
296,27/4/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,2288,10
297,20/3/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,2992,10
298,17/10/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,2096,10
299,13/9/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,6656,10
300,6/12/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,2000,10
301,4/8/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,4544,10
302,2/11/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,7056,10
303,6/7/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,5328,10
304,23/12/2023,A,ERW_AMBP2020110060,Retails,Bangkok,143132,M15W-304X4L/CAR,7728,10
305,9/3/2023,A,ERW_AMBP2020110097,Retails,Nonthaburi,143132,M15W-304X4L/CAR,6320,10
306,27/9/2023,A,ERW_AMBP2020110161,Retails,ChonBuri,143132,M15W-304X4L/CAR,4944,10
307,11/8/2023,A,ERW_AMBP2020110380,Retails,Bangkok,143132,M15W-304X4L/CAR,2720,10
308,11/7/2023,A,ERW_AMBP2020110380,Retails,Bangkok,143132,M15W-304X4L/CAR,5872,10
309,21/9/2023,A,ERW_AMBP2020110380,Retails,Bangkok,143132,M15W-304X4L/CAR,7488,10
310,23/5/2023,A,ERW_AMBP2020110402,Retails,Bangkok,143132,M15W-304X4L/CAR,3232,10
311,22/12/2023,A,ERW_AMBP2020110402,Retails,Bangkok,143132,M15W-304X4L/CAR,816,10
312,4/8/2023,A,ERW_AMBP2020110402,Retails,Bangkok,143132,M15W-304X4L/CAR,352,10
313,29/3/2023,A,ERW_AMBP2020110414,Retails,ChonBuri,143132,M15W-304X4L/CAR,384,10
314,8/5/2023,A,ERW_AMBP2020110414,Retails,ChonBuri,143132,M15W-304X4L/CAR,6592,10
315,1/12/2023,A,ERW_AMBP2020110414,Retails,ChonBuri,143132,M15W-304X4L/CAR,3360,10
316,18/9/2023,A,ERW_AMBP2020110529,Retails,ChonBuri,143132,M15W-304X4L/CAR,7536,10
317,18/8/2023,A,ERW_AUOF2022100001,Retails,Bangkok,143132,M15W-304X4L/CAR,2304,10
318,10/11/2023,A,ERW_AUOF2022100001,Retails,Bangkok,143132,M15W-304X4L/CAR,2224,10
319,14/12/2023,A,ERW_AUOF2022100001,Retails,Bangkok,143132,M15W-304X4L/CAR,6576,10
320,19/12/2023,D,ERW_DBG72020110036,Retails,Songkhla,145837,M15W-30CTN12X1L(GF-6)V2:SG,2568,10
321,22/2/2023,D,ERW_DBG72020110082,Reseller,Songkhla,140527,M15W-30CTN12X1L:SG,4212,10
322,22/6/2023,D,ERW_DBG72020110082,Reseller,Songkhla,145838,M15W-30CTN4X4L(GF-6):SG,3504,10
323,21/9/2023,D,ERW_DBG72020110082,Reseller,Songkhla,145838,M15W-30CTN4X4L(GF-6):SG,3744,10
324,8/12/2023,D,ERW_DBG72020110052,Retails,Krabi,145838,M15W-30CTN4X4L(GF-6):SG,4672,10
325,19/6/2023,D,ERW_DBG72020110003,Retails,SuratThani,145838,M15W-30CTN4X4L(GF-6):SG,4624,10
326,19/10/2023,D,ERW_DBG72020110037,Retails,Songkhla,145838,M15W-30CTN4X4L(GF-6):SG,3616,10
327,15/8/2023,C,ERW_C08P2020090119,Reseller,Uttaradit,145838,M15W-30CTN4X4L(GF-6):SG,4960,10
328,13/9/2023,C,ERW_C08P2020090148,Retails,ChiangMai,145838,M15W-30CTN4X4L(GF-6):SG,3824,10
329,10/8/2023,C,ERW_C08P2020090068,Retails,Phitsanulok,145838,M15W-30CTN4X4L(GF-6):SG,2480,10
330,14/10/2023,C,ERW_C08P2020090145,Retails,ChiangMai,145838,M15W-30CTN4X4L(GF-6):SG,3648,10
331,26/12/2023,C,ERW_C08P2020090161,Retails,ChiangRai,145838,M15W-30CTN4X4L(GF-6):SG,624,10
332,30/8/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,145838,M15W-30CTN4X4L(GF-6):SG,464,10
333,2/3/2023,C,ERW_C08P2020090145,Retails,ChiangMai,140525,"M15W-30CTN,4X5LT",7120,10
334,29/7/2023,C,ERW_C08P2020090161,Retails,ChiangRai,140525,"M15W-30CTN,4X5LT",6800,10
335,22/2/2023,C,ERW_C08P2020090200,Retails,Lampang,140525,"M15W-30CTN,4X5LT",9220,10
336,9/11/2023,C,ERW_C08P2020090203,Retails,ChiangMai,140525,"M15W-30CTN,4X5LT",110,10
337,26/6/2023,C,ERW_C08P2020090203,Retails,ChiangMai,140525,"M15W-30CTN,4X5LT",2345,10
338,3/5/2023,A,ERW_AMBP2020110082,Retails,Bangkok,145837,M15W-30V212X1L/CAR,8160,10
339,25/9/2023,A,ERW_AMBP2020110082,Retails,Bangkok,145837,M15W-30V212X1L/CAR,1580,10
340,15/5/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145837,M15W-30V212X1L/CAR,5540,10
341,28/9/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145837,M15W-30V212X1L/CAR,9000,10
342,26/10/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145837,M15W-30V212X1L/CAR,3072,10
343,29/11/2023,A,ERW_AMBP2020110156,Retails,ChonBuri,145837,M15W-30V212X1L/CAR,4824,10
344,20/12/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145837,M15W-30V212X1L/CAR,540,10
345,8/11/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145837,M15W-30V212X1L/CAR,672,10
346,6/9/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145837,M15W-30V212X1L/CAR,1704,10
347,19/7/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145837,M15W-30V212X1L/CAR,5232,10
348,30/10/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145837,M15W-30V212X1L/CAR,4692,10
349,19/10/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145837,M15W-30V212X1L/CAR,3768,10
350,13/9/2023,A,ERW_AMBP2020110060,Retails,Bangkok,145837,M15W-30V212X1L/CAR,4872,10
351,6/12/2023,A,ERW_AMBP2020110060,Retails,Bangkok,145837,M15W-30V212X1L/CAR,3228,10
352,1/11/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,145837,M15W-30V212X1L/CAR,1188,10
353,8/8/2023,A,ERW_AMBP2020110370,Retails,Bangkok,145837,M15W-30V212X1L/CAR,3768,10
354,4/8/2023,A,ERW_AMBP2020110391,Retails,Bangkok,145837,M15W-30V212X1L/CAR,4812,10
355,1/11/2023,A,ERW_AMBP2020110402,Retails,Bangkok,145837,M15W-30V212X1L/CAR,876,10
356,4/8/2023,A,ERW_AUOF2022100001,Retails,Bangkok,145837,M15W-30V212X1L/CAR,60,10
357,3/1/2023,C,ERW_C08P2020090148,Retails,ChiangMai,143133,"M15W-30(SP)CTN,12X1LT",5592,10
358,13/9/2023,C,ERW_C08P2020090148,Retails,ChiangMai,143133,"M15W-30(SP)CTN,12X1LT",5460,10
359,2/3/2023,C,ERW_C08P2020090145,Retails,ChiangMai,143133,"M15W-30(SP)CTN,12X1LT",165,10
360,5/1/2023,A,ERW_AU5N2022030006,Retails,Bangkok,143642,M1ESP0W-30CTN12X1L:SG,3372,10
361,5/1/2023,A,ERW_AU5N2022030006,Retails,Bangkok,143643,M1ESP0W-30CTN4X4L:SG,928,10
362,25/4/2023,D,ERW_DBG72020110012,Reseller,Songkhla,142213,M1FS0W-30CTN2/4LT,255,10
363,7/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,140635,M1FSX25W-50(SP)SG12X1L/CAR,444,10
364,13/3/2023,A,ERW_AMBP2020110060,Retails,Bangkok,140635,M1FSX25W-50(SP)SG12X1L/CAR,324,10
365,11/4/2023,A,ERW_AMBP2020110427,Retails,ChonBuri,144472,M1FSX25W-50(SP)SG12X1L/CAR,3576,10
366,8/5/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145832,M1FSX25W-50(SP)SG4X4L/CAR,3744,10
367,13/6/2023,A,ERW_AMBP2020110082,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,6032,10
368,3/4/2023,A,ERW_AMBP2020110016,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3920,10
369,9/5/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,2560,10
370,18/4/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,2192,10
371,23/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,4816,10
372,13/3/2023,A,ERW_AMBP2020110039,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,736,10
373,29/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,8040,10
374,23/2/2023,A,ERW_AMBP2020110016,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3192,10
375,29/8/2023,A,ERW_AMBP2020110016,Retails,Bangkok,144473,M1FSX25W-50(SP)SG4X4L/CAR,9184,10
376,4/8/2023,A,ERW_AMBP2020110016,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,1568,10
377,18/5/2023,A,ERW_AMBP2020110016,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,14000,10
378,6/7/2023,A,ERW_AMBP2020110016,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,13916,10
379,23/5/2023,A,ERW_AMBP2020110079,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,12460,10
380,18/7/2023,A,ERW_A6CB2023080002,Retails,SamutPrakan,145832,M1FSX25W-50(SP)SG4X4L/CAR,560,10
381,3/4/2023,A,ERW_AMBP2020110016,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3872,10
382,13/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,5808,10
383,7/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3008,10
384,8/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,4592,10
385,15/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,7792,10
386,27/4/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,5376,10
387,20/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3648,10
388,8/6/2023,A,ERW_AMBP2020110039,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,464,10
389,11/7/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,640,10
390,16/5/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,141559,M1FSX25W-50(SP)SG4X4L/CAR,7264,10
391,29/5/2023,A,ERW_AMBP2020110147,Retails,ChonBuri,141559,M1FSX25W-50(SP)SG4X4L/CAR,1648,10
392,28/3/2023,A,ERW_AMBP2020110016,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,4720,10
393,18/8/2023,A,ERW_AMBP2020110030,Retails,Bangkok,144473,M1FSX25W-50(SP)SG4X4L/CAR,2520,10
394,10/3/2023,A,ERW_AMBP2020110340,Retails,Phetchaburi,141559,M1FSX25W-50(SP)SG4X4L/CAR,8204,10
395,25/5/2023,A,ERW_AMBP2020110050,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3568,10
396,18/5/2023,A,ERW_ADG22021040106,Retails,SamutPrakan,141559,M1FSX25W-50(SP)SG4X4L/CAR,9840,10
397,14/7/2023,A,ERW_AMBP2020110291,Reseller,NakhonRatchasima,145832,M1FSX25W-50(SP)SG4X4L/CAR,2220,10
398,17/8/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,3568,10
399,5/7/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,2128,10
400,3/5/2023,A,ERW_AI8N2021070010,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,2544,10
401,9/8/2023,A,ERW_AMBP2020110097,Retails,Nonthaburi,145832,M1FSX25W-50(SP)SG4X4L/CAR,6528,10
402,24/8/2023,A,ERW_AMBP2020110124,Retails,PhraNakhonSiAyutthaya,144473,M1FSX25W-50(SP)SG4X4L/CAR,3152,10
403,25/7/2023,A,ERW_AMBP2020110257,Retails,UdonThani,145832,M1FSX25W-50(SP)SG4X4L/CAR,4752,10
404,9/5/2023,A,ERW_AMBP2020110385,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3760,10
405,4/8/2023,A,ERW_AMBP2020110391,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,4224,10
406,29/8/2023,A,ERW_AMBP2020110605,Retails,Chaiyaphum,144473,M1FSX25W-50(SP)SG4X4L/CAR,3648,10
407,24/3/2023,A,ERW_AMBP2020110605,Retails,Chaiyaphum,141559,M1FSX25W-50(SP)SG4X4L/CAR,3344,10
408,21/2/2023,A,ERW_ADG22021040106,Retails,SamutPrakan,141559,M1FSX25W-50(SP)SG4X4L/CAR,2384,10
409,3/3/2023,A,ERW_AMBP2020110006,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,6416,10
410,21/7/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,145832,M1FSX25W-50(SP)SG4X4L/CAR,1008,10
411,20/2/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,141559,M1FSX25W-50(SP)SG4X4L/CAR,5952,10
412,10/3/2023,A,ERW_AMBP2020110291,Reseller,NakhonRatchasima,141559,M1FSX25W-50(SP)SG4X4L/CAR,1488,10
413,15/5/2023,A,ERW_AMBP2020110379,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,7968,10
414,21/7/2023,A,ERW_AMBP2020110648,Reseller,MahaSarakham,145832,M1FSX25W-50(SP)SG4X4L/CAR,224,10
415,25/4/2023,A,ERW_AMBP2020110659,Retails,NakhonPhanom,141559,M1FSX25W-50(SP)SG4X4L/CAR,1760,10
416,17/3/2023,A,ERW_AU5N2022030006,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,384,10
417,29/8/2023,A,ERW_A3GG2023090003,Retails,KhonKaen,144473,M1FSX25W-50(SP)SG4X4L/CAR,7664,10
418,4/8/2023,A,ERW_AMBP2020110006,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,3824,10
419,20/6/2023,A,ERW_AMBP2020110036,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,4992,10
420,22/5/2023,A,ERW_AMBP2020110060,Retails,Bangkok,144473,M1FSX25W-50(SP)SG4X4L/CAR,7504,10
421,13/3/2023,A,ERW_AMBP2020110060,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,2816,10
422,24/7/2023,A,ERW_AMBP2020110060,Retails,Bangkok,144473,M1FSX25W-50(SP)SG4X4L/CAR,1392,10
423,28/6/2023,A,ERW_AMBP2020110060,Retails,Bangkok,144473,M1FSX25W-50(SP)SG4X4L/CAR,5040,10
424,23/5/2023,A,ERW_AMBP2020110402,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,3392,10
425,10/4/2023,A,ERW_AMBP2020110402,Retails,Bangkok,141559,M1FSX25W-50(SP)SG4X4L/CAR,960,10
426,4/8/2023,A,ERW_AMBP2020110402,Retails,Bangkok,145832,M1FSX25W-50(SP)SG4X4L/CAR,5216,10
427,20/12/2023,A,ERW_AMBP2020110291,Reseller,NakhonRatchasima,145831,M1FSX25W-50(SP)V212X1L/CAR,1080,10
428,14/12/2023,A,ERW_AMBP2020110291,Reseller,NakhonRatchasima,145831,M1FSX25W-50(SP)V212X1L/CAR,4668,10
429,2/11/2023,A,ERW_AMBP2020110400,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,400,10
430,21/9/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145832,M1FSX25W-50(SP)V24X4L/CAR,3668,10
431,8/11/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,3040,10
432,23/12/2023,A,ERW_AMBP2020110016,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,4720,10
433,15/11/2023,A,ERW_AMBP2020110016,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,944,10
434,12/9/2023,A,ERW_AMBP2020110082,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,7072,10
435,25/9/2023,A,ERW_AMBP2020110016,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,980,10
436,9/8/2023,A,ERW_AMBP2020110206,Reseller,Chachoengsao,145832,M1FSX25W-50(SP)V24X4L/CAR,8708,10
437,20/12/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145832,M1FSX25W-50(SP)V24X4L/CAR,7336,10
438,19/12/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,4832,10
439,12/12/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,4448,10
440,19/10/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,7728,10
441,23/12/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,2000,10
442,30/10/2023,A,ERW_AMBP2020110016,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,5776,10
443,14/12/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,6624,10
444,8/11/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,4848,10
445,13/9/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,2096,10
446,6/9/2023,A,ERW_AMBP2020110050,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,7152,10
447,21/11/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,145832,M1FSX25W-50(SP)V24X4L/CAR,1376,10
448,3/11/2023,A,ERW_AMBP2020110370,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,272,10
449,2/11/2023,A,ERW_AMBP2020110370,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,6192,10
450,15/8/2023,A,ERW_AMBP2020110759,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,2720,10
451,26/9/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,4640,10
452,13/12/2023,A,ERW_AMBP2020110050,Retails,Bangkok,145832,M1FSX25W-50(SP)V24X4L/CAR,576,10
453,26/10/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,145832,M1FSX25W-50(SP)V24X4L/CAR,64,10
454,20/9/2023,A,ERW_AMBP2020110147,Retails,ChonBuri,145832,M1FSX25W-50(SP)V24X4L/CAR,832,10
